User ID,Gender,Age,Activity Level,Location,App Sessions,Distance Travelled (km),Calories Burned,Calories_per_Session,Distance_per_Session,Cluster
3925,Female,24,Sedentary,Rural,73,46,268,3.671232876712329,0.6301369863013698,0
3926,Female,53,Active,Suburban,188,136,607,3.228723404255319,0.723404255319149,1
3927,Male,59,Sedentary,Urban,59,52,224,3.7966101694915255,0.8813559322033898,0
3928,Female,18,Sedentary,Urban,82,60,269,3.2804878048780486,0.7317073170731707,0
3929,Male,54,Moderate,Suburban,138,96,503,3.6449275362318843,0.6956521739130435,2
3930,Male,52,Sedentary,Rural,79,44,219,2.7721518987341773,0.5569620253164557,0
3931,Male,58,Moderate,Suburban,100,53,338,3.38,0.53,0
3932,Male,20,Moderate,Suburban,137,126,438,3.197080291970803,0.9197080291970803,2
3933,Female,52,Active,Rural,161,108,419,2.6024844720496896,0.6708074534161491,2
3934,Male,46,Moderate,Rural,117,111,370,3.1623931623931623,0.9487179487179487,2
3935,Female,26,Active,Urban,195,172,582,2.9846153846153847,0.882051282051282,1
3936,Male,54,Moderate,Urban,106,91,253,2.3867924528301887,0.8584905660377359,0
3937,Female,59,Moderate,Urban,133,93,483,3.6315789473684212,0.6992481203007519,2
3938,Female,42,Sedentary,Suburban,85,81,351,4.129411764705883,0.9529411764705882,0
3939,Female,29,Active,Rural,163,125,548,3.361963190184049,0.7668711656441718,2
3940,Male,55,Sedentary,Rural,65,42,295,4.538461538461538,0.6461538461538462,0
3941,Male,24,Moderate,Urban,111,96,358,3.225225225225225,0.8648648648648649,2
3942,Female,24,Active,Suburban,171,122,572,3.345029239766082,0.7134502923976608,2
3943,Female,21,Moderate,Suburban,134,96,388,2.8955223880597014,0.7164179104477612,2
3944,Male,48,Moderate,Rural,125,69,303,2.424,0.552,0
3945,Female,56,Sedentary,Rural,81,61,297,3.6666666666666665,0.7530864197530864,0
3946,Female,27,Active,Rural,194,162,657,3.38659793814433,0.8350515463917526,1
3947,Female,40,Active,Rural,154,89,650,4.220779220779221,0.577922077922078,1
3948,Male,43,Active,Suburban,162,104,358,2.2098765432098766,0.6419753086419753,2
3949,Male,40,Moderate,Urban,113,59,299,2.646017699115044,0.5221238938053098,0
3950,Male,46,Active,Rural,187,130,663,3.5454545454545454,0.6951871657754011,1
3951,Male,25,Moderate,Rural,133,84,524,3.9398496240601504,0.631578947368421,2
3952,Male,36,Moderate,Rural,135,70,647,4.792592592592593,0.5185185185185185,1
3953,Male,46,Moderate,Suburban,125,72,380,3.04,0.576,2
3954,Female,23,Active,Urban,198,107,665,3.3585858585858586,0.5404040404040404,1
3955,Female,46,Sedentary,Suburban,52,27,189,3.6346153846153846,0.5192307692307693,0
3956,Female,41,Moderate,Urban,128,96,355,2.7734375,0.75,2
3957,Female,27,Sedentary,Suburban,59,43,170,2.8813559322033897,0.7288135593220338,0
3958,Female,31,Active,Rural,193,133,534,2.766839378238342,0.689119170984456,2
3959,Female,23,Active,Rural,180,124,810,4.5,0.6888888888888889,1
3960,Male,21,Active,Urban,168,105,355,2.113095238095238,0.625,2
3961,Female,32,Active,Suburban,185,174,735,3.972972972972973,0.9405405405405406,1
3962,Female,54,Active,Urban,153,83,612,4.0,0.5424836601307189,1
3963,Male,56,Sedentary,Suburban,75,37,303,4.04,0.49333333333333335,0
3964,Male,45,Active,Rural,196,140,784,4.0,0.7142857142857143,1
3965,Female,19,Active,Urban,184,173,879,4.7771739130434785,0.9402173913043478,1
3966,Female,30,Active,Urban,168,131,671,3.994047619047619,0.7797619047619048,1
3967,Female,19,Active,Rural,177,90,499,2.8192090395480225,0.5084745762711864,2
3968,Male,58,Active,Rural,162,107,567,3.5,0.6604938271604939,2
3969,Male,49,Moderate,Rural,139,107,591,4.251798561151079,0.7697841726618705,1
3970,Male,22,Moderate,Rural,123,89,364,2.959349593495935,0.7235772357723578,2
3971,Male,20,Sedentary,Rural,71,60,353,4.971830985915493,0.8450704225352113,0
3972,Female,19,Active,Rural,173,161,811,4.687861271676301,0.930635838150289,1
3973,Female,31,Sedentary,Suburban,96,59,357,3.71875,0.6145833333333334,0
3974,Female,57,Sedentary,Suburban,81,62,165,2.037037037037037,0.7654320987654321,0
3975,Male,46,Active,Urban,161,160,790,4.906832298136646,0.9937888198757764,1
3976,Male,55,Active,Suburban,186,185,505,2.71505376344086,0.9946236559139785,2
3977,Female,23,Moderate,Urban,146,100,427,2.9246575342465753,0.684931506849315,2
3978,Female,51,Active,Suburban,180,109,756,4.2,0.6055555555555555,1
3979,Female,25,Moderate,Suburban,114,108,545,4.780701754385965,0.9473684210526315,2
3980,Male,19,Sedentary,Rural,62,45,243,3.9193548387096775,0.7258064516129032,0
3981,Female,43,Sedentary,Suburban,69,61,155,2.246376811594203,0.8840579710144928,0
3982,Male,34,Moderate,Suburban,106,73,252,2.3773584905660377,0.6886792452830188,0
3983,Female,41,Moderate,Suburban,138,78,306,2.217391304347826,0.5652173913043478,0
3984,Female,48,Active,Rural,191,171,834,4.366492146596858,0.8952879581151832,1
3985,Male,33,Moderate,Rural,139,106,320,2.302158273381295,0.762589928057554,0
3986,Male,38,Moderate,Suburban,135,68,403,2.9851851851851854,0.5037037037037037,2
3987,Male,55,Active,Urban,162,109,529,3.265432098765432,0.6728395061728395,2
3988,Female,43,Sedentary,Suburban,79,63,325,4.113924050632911,0.7974683544303798,0
3989,Male,34,Moderate,Rural,134,103,641,4.7835820895522385,0.7686567164179104,1
3990,Female,59,Active,Rural,156,127,713,4.57051282051282,0.8141025641025641,1
3991,Male,21,Active,Urban,157,148,669,4.261146496815287,0.9426751592356688,1
3992,Female,21,Moderate,Rural,140,117,522,3.7285714285714286,0.8357142857142857,2
3993,Male,36,Sedentary,Rural,59,54,221,3.7457627118644066,0.9152542372881356,0
3994,Male,55,Active,Suburban,178,104,764,4.292134831460674,0.5842696629213483,1
3995,Female,42,Moderate,Urban,128,71,611,4.7734375,0.5546875,1
3996,Male,25,Sedentary,Rural,76,50,305,4.0131578947368425,0.6578947368421053,0
3997,Female,35,Moderate,Rural,141,94,373,2.645390070921986,0.6666666666666666,2
3998,Female,35,Active,Suburban,158,104,775,4.905063291139241,0.6582278481012658,1
3999,Female,24,Active,Suburban,175,133,691,3.9485714285714284,0.76,1
4000,Male,34,Active,Suburban,150,138,695,4.633333333333334,0.92,1
4001,Female,20,Moderate,Suburban,123,90,259,2.105691056910569,0.7317073170731707,0
4002,Male,39,Active,Urban,172,87,474,2.755813953488372,0.5058139534883721,2
4003,Male,32,Moderate,Suburban,105,70,358,3.4095238095238094,0.6666666666666666,0
4004,Female,48,Sedentary,Urban,94,66,336,3.574468085106383,0.7021276595744681,0
4005,Male,53,Sedentary,Rural,89,47,301,3.3820224719101124,0.5280898876404494,0
4006,Female,43,Sedentary,Rural,56,34,144,2.5714285714285716,0.6071428571428571,0
4007,Female,31,Sedentary,Suburban,75,53,349,4.653333333333333,0.7066666666666667,0
4008,Female,34,Active,Suburban,175,165,350,2.0,0.9428571428571428,2
4009,Female,26,Active,Suburban,188,130,617,3.2819148936170213,0.6914893617021277,1
4010,Female,24,Moderate,Rural,105,88,231,2.2,0.8380952380952381,0
4011,Female,44,Sedentary,Rural,60,55,191,3.183333333333333,0.9166666666666666,0
4012,Male,45,Sedentary,Rural,58,41,246,4.241379310344827,0.7068965517241379,0
4013,Male,29,Moderate,Urban,102,57,398,3.9019607843137254,0.5588235294117647,2
4014,Male,34,Moderate,Rural,110,100,277,2.518181818181818,0.9090909090909091,0
4015,Male,26,Moderate,Suburban,127,115,540,4.251968503937008,0.905511811023622,2
4016,Male,25,Moderate,Urban,108,80,419,3.8796296296296298,0.7407407407407407,2
4017,Female,44,Sedentary,Urban,57,39,199,3.491228070175439,0.6842105263157895,0
4018,Male,59,Active,Urban,167,131,344,2.059880239520958,0.7844311377245509,2
4019,Female,29,Sedentary,Rural,51,47,154,3.019607843137255,0.9215686274509803,0
4020,Male,54,Moderate,Rural,125,112,455,3.64,0.896,2
4021,Male,37,Active,Rural,177,93,365,2.062146892655367,0.5254237288135594,2
4022,Female,18,Sedentary,Rural,83,46,292,3.5180722891566263,0.5542168674698795,0
4023,Male,26,Moderate,Suburban,136,104,279,2.051470588235294,0.7647058823529411,0
4024,Male,41,Active,Urban,186,138,658,3.5376344086021505,0.7419354838709677,1
4025,Male,51,Active,Urban,183,101,785,4.2896174863387975,0.5519125683060109,1
4026,Female,53,Moderate,Urban,103,67,455,4.41747572815534,0.6504854368932039,2
4027,Male,21,Active,Urban,165,111,368,2.2303030303030305,0.6727272727272727,2
4028,Female,46,Sedentary,Urban,93,50,222,2.3870967741935485,0.5376344086021505,0
4029,Male,40,Sedentary,Suburban,92,71,439,4.771739130434782,0.7717391304347826,2
4030,Female,52,Sedentary,Suburban,77,56,302,3.9220779220779223,0.7272727272727273,0
4031,Male,33,Active,Urban,177,106,748,4.2259887005649714,0.5988700564971752,1
4032,Female,25,Active,Urban,168,152,465,2.767857142857143,0.9047619047619048,2
4033,Female,44,Moderate,Rural,124,112,337,2.717741935483871,0.9032258064516129,0
4034,Male,56,Moderate,Urban,129,80,598,4.635658914728682,0.6201550387596899,1
4035,Male,29,Active,Suburban,169,101,448,2.6508875739644973,0.5976331360946746,2
4036,Male,21,Sedentary,Rural,65,59,205,3.1538461538461537,0.9076923076923077,0
4037,Female,42,Active,Suburban,189,99,465,2.4603174603174605,0.5238095238095238,2
4038,Male,23,Sedentary,Rural,99,91,367,3.707070707070707,0.9191919191919192,2
4039,Female,20,Moderate,Rural,118,105,475,4.02542372881356,0.8898305084745762,2
4040,Male,56,Active,Urban,177,116,873,4.932203389830509,0.655367231638418,1
4041,Male,41,Active,Suburban,154,119,405,2.6298701298701297,0.7727272727272727,2
4042,Female,38,Active,Suburban,199,183,401,2.0150753768844223,0.9195979899497487,2
4043,Male,23,Sedentary,Urban,93,81,426,4.580645161290323,0.8709677419354839,2
4044,Male,50,Moderate,Rural,122,79,609,4.991803278688525,0.6475409836065574,1
4045,Male,25,Sedentary,Rural,64,57,141,2.203125,0.890625,0
4046,Female,50,Moderate,Suburban,147,144,494,3.360544217687075,0.9795918367346939,2
4047,Female,20,Sedentary,Urban,89,54,259,2.9101123595505616,0.6067415730337079,0
4048,Female,19,Moderate,Urban,131,100,626,4.778625954198473,0.7633587786259542,1
4049,Female,55,Sedentary,Suburban,70,61,251,3.585714285714286,0.8714285714285714,0
4050,Male,57,Active,Rural,191,179,623,3.261780104712042,0.93717277486911,1
4051,Male,56,Sedentary,Rural,83,45,257,3.0963855421686746,0.5421686746987951,0
4052,Male,56,Active,Urban,159,90,486,3.056603773584906,0.5660377358490566,2
4053,Female,41,Active,Rural,152,140,404,2.6578947368421053,0.9210526315789473,2
4054,Male,38,Active,Rural,189,158,838,4.4338624338624335,0.8359788359788359,1
4055,Female,35,Sedentary,Rural,87,57,389,4.471264367816092,0.6551724137931034,2
4056,Male,52,Active,Suburban,157,144,776,4.942675159235669,0.9171974522292994,1
4057,Female,28,Sedentary,Urban,85,82,212,2.4941176470588236,0.9647058823529412,0
4058,Female,28,Moderate,Suburban,113,82,511,4.522123893805309,0.7256637168141593,2
4059,Male,20,Sedentary,Suburban,90,88,216,2.4,0.9777777777777777,0
4060,Female,40,Sedentary,Rural,55,45,233,4.236363636363636,0.8181818181818182,0
4061,Female,18,Sedentary,Urban,86,43,388,4.511627906976744,0.5,2
4062,Male,40,Moderate,Rural,109,99,243,2.229357798165138,0.908256880733945,0
4063,Female,39,Moderate,Urban,122,77,563,4.614754098360656,0.6311475409836066,2
4064,Female,59,Moderate,Rural,129,90,581,4.503875968992248,0.6976744186046512,2
4065,Male,47,Active,Urban,167,165,561,3.3592814371257487,0.9880239520958084,2
4066,Female,19,Sedentary,Urban,93,91,461,4.956989247311828,0.978494623655914,2
4067,Female,34,Sedentary,Rural,60,56,144,2.4,0.9333333333333333,0
4068,Female,58,Active,Rural,168,148,528,3.142857142857143,0.8809523809523809,2
4069,Male,37,Active,Suburban,152,133,343,2.2565789473684212,0.875,2
4070,Male,26,Sedentary,Suburban,81,75,332,4.098765432098766,0.9259259259259259,0
4071,Male,28,Active,Urban,157,139,561,3.573248407643312,0.8853503184713376,2
4072,Male,34,Active,Rural,183,98,902,4.9289617486338795,0.5355191256830601,1
4073,Female,31,Moderate,Rural,125,88,503,4.024,0.704,2
4074,Male,35,Active,Suburban,168,124,415,2.4702380952380953,0.7380952380952381,2
4075,Male,35,Active,Rural,157,140,769,4.898089171974522,0.89171974522293,1
4076,Male,25,Sedentary,Urban,60,36,217,3.6166666666666667,0.6,0
4077,Male,46,Active,Urban,170,153,645,3.7941176470588234,0.9,1
4078,Female,25,Active,Urban,192,112,901,4.692708333333333,0.5833333333333334,1
4079,Female,43,Active,Suburban,194,167,725,3.7371134020618557,0.8608247422680413,1
4080,Male,45,Moderate,Urban,137,130,401,2.927007299270073,0.948905109489051,2
4081,Female,25,Sedentary,Suburban,61,53,271,4.442622950819672,0.8688524590163934,0
4082,Male,37,Moderate,Suburban,102,69,398,3.9019607843137254,0.6764705882352942,2
4083,Male,25,Active,Urban,172,90,732,4.255813953488372,0.5232558139534884,1
4084,Female,31,Sedentary,Suburban,78,62,258,3.3076923076923075,0.7948717948717948,0
4085,Female,30,Sedentary,Suburban,70,66,272,3.8857142857142857,0.9428571428571428,0
4086,Female,57,Active,Urban,167,117,691,4.137724550898204,0.7005988023952096,1
4087,Female,34,Moderate,Urban,115,91,471,4.095652173913043,0.7913043478260869,2
4088,Female,43,Active,Suburban,173,90,733,4.236994219653179,0.5202312138728323,1
4089,Female,23,Moderate,Suburban,132,87,450,3.409090909090909,0.6590909090909091,2
4090,Male,34,Active,Rural,160,148,457,2.85625,0.925,2
4091,Female,21,Sedentary,Urban,52,40,226,4.346153846153846,0.7692307692307693,0
4092,Male,42,Sedentary,Rural,95,83,462,4.863157894736842,0.8736842105263158,2
4093,Male,24,Moderate,Suburban,119,109,399,3.3529411764705883,0.9159663865546218,2
4094,Male,34,Active,Rural,180,123,720,4.0,0.6833333333333333,1
4095,Male,39,Moderate,Suburban,136,103,440,3.235294117647059,0.7573529411764706,2
4096,Male,45,Sedentary,Rural,59,45,147,2.4915254237288136,0.7627118644067796,0
4097,Female,23,Sedentary,Suburban,57,50,132,2.3157894736842106,0.8771929824561403,0
4098,Female,47,Moderate,Suburban,136,126,634,4.661764705882353,0.9264705882352942,1
4099,Male,27,Moderate,Suburban,135,134,629,4.659259259259259,0.9925925925925926,1
4100,Male,56,Moderate,Urban,126,75,295,2.3412698412698414,0.5952380952380952,0
4101,Female,31,Moderate,Suburban,133,98,631,4.7443609022556394,0.7368421052631579,1
4102,Male,59,Moderate,Urban,125,81,312,2.496,0.648,0
4103,Female,39,Active,Suburban,157,146,603,3.840764331210191,0.9299363057324841,1
4104,Female,58,Moderate,Rural,146,99,711,4.86986301369863,0.678082191780822,1
4105,Female,43,Moderate,Suburban,103,92,258,2.504854368932039,0.8932038834951457,0
4106,Male,27,Sedentary,Suburban,99,55,490,4.94949494949495,0.5555555555555556,2
4107,Male,19,Sedentary,Rural,85,65,248,2.9176470588235293,0.7647058823529411,0
4108,Male,20,Active,Suburban,199,168,807,4.055276381909548,0.8442211055276382,1
4109,Male,59,Moderate,Suburban,125,117,274,2.192,0.936,0
4110,Male,28,Moderate,Suburban,132,102,429,3.25,0.7727272727272727,2
4111,Male,27,Sedentary,Rural,79,65,170,2.151898734177215,0.8227848101265823,0
4112,Male,29,Sedentary,Suburban,72,38,230,3.1944444444444446,0.5277777777777778,0
4113,Male,31,Sedentary,Urban,84,65,350,4.166666666666667,0.7738095238095238,0
4114,Female,47,Moderate,Urban,136,79,581,4.272058823529412,0.5808823529411765,2
4115,Male,58,Moderate,Urban,119,76,244,2.0504201680672267,0.6386554621848739,0
4116,Female,30,Active,Urban,175,162,831,4.748571428571428,0.9257142857142857,1
4117,Female,47,Sedentary,Rural,97,79,287,2.9587628865979383,0.8144329896907216,0
4118,Female,55,Sedentary,Suburban,51,46,109,2.1372549019607843,0.9019607843137255,0
4119,Male,28,Sedentary,Urban,82,70,226,2.7560975609756095,0.8536585365853658,0
4120,Male,18,Sedentary,Suburban,94,88,392,4.170212765957447,0.9361702127659575,2
4121,Male,44,Sedentary,Suburban,73,68,214,2.9315068493150687,0.9315068493150684,0
4122,Female,56,Moderate,Rural,147,142,297,2.020408163265306,0.9659863945578231,0
4123,Male,54,Moderate,Suburban,141,127,507,3.595744680851064,0.900709219858156,2
4124,Male,26,Sedentary,Urban,78,59,309,3.9615384615384617,0.7564102564102564,0
4125,Female,43,Sedentary,Urban,81,61,202,2.493827160493827,0.7530864197530864,0
4126,Male,42,Moderate,Rural,113,89,397,3.5132743362831858,0.7876106194690266,2
4127,Female,34,Moderate,Urban,100,81,359,3.59,0.81,2
4128,Female,23,Active,Urban,173,129,677,3.913294797687861,0.7456647398843931,1
4129,Female,32,Moderate,Rural,119,95,577,4.848739495798319,0.7983193277310925,2
4130,Male,20,Active,Rural,151,88,702,4.6490066225165565,0.5827814569536424,1
4131,Female,48,Sedentary,Urban,73,65,160,2.191780821917808,0.8904109589041096,0
4132,Female,45,Sedentary,Rural,98,82,312,3.183673469387755,0.8367346938775511,0
4133,Male,26,Sedentary,Rural,57,37,116,2.0350877192982457,0.6491228070175439,0
4134,Female,35,Moderate,Urban,110,81,490,4.454545454545454,0.7363636363636363,2
4135,Male,57,Moderate,Urban,131,75,648,4.9465648854961835,0.5725190839694656,1
4136,Male,49,Sedentary,Rural,75,43,241,3.2133333333333334,0.5733333333333334,0
4137,Female,36,Sedentary,Suburban,88,47,205,2.3295454545454546,0.5340909090909091,0
4138,Male,22,Active,Suburban,187,143,835,4.46524064171123,0.7647058823529411,1
4139,Male,23,Moderate,Urban,135,126,320,2.3703703703703702,0.9333333333333333,0
4140,Male,29,Moderate,Urban,111,103,236,2.126126126126126,0.9279279279279279,0
4141,Male,59,Active,Suburban,158,106,724,4.582278481012659,0.6708860759493671,1
4142,Female,34,Sedentary,Rural,65,49,293,4.507692307692308,0.7538461538461538,0
4143,Male,56,Sedentary,Suburban,53,46,196,3.69811320754717,0.8679245283018868,0
4144,Male,24,Moderate,Suburban,100,54,437,4.37,0.54,2
4145,Male,28,Moderate,Urban,109,103,430,3.944954128440367,0.944954128440367,2
4146,Male,51,Sedentary,Rural,59,54,261,4.423728813559322,0.9152542372881356,0
4147,Female,19,Active,Suburban,187,159,393,2.1016042780748663,0.8502673796791443,2
4148,Female,31,Active,Rural,196,166,845,4.311224489795919,0.8469387755102041,1
4149,Male,35,Active,Urban,174,140,359,2.0632183908045976,0.8045977011494253,2
4150,Female,26,Moderate,Suburban,100,91,332,3.32,0.91,0
4151,Male,56,Active,Urban,164,85,602,3.6707317073170733,0.5182926829268293,1
4152,Female,21,Moderate,Suburban,116,112,548,4.724137931034483,0.9655172413793104,2
4153,Male,31,Moderate,Rural,107,89,365,3.411214953271028,0.8317757009345794,2
4154,Male,28,Sedentary,Urban,53,49,252,4.754716981132075,0.9245283018867925,0
4155,Female,47,Sedentary,Rural,73,56,226,3.095890410958904,0.7671232876712328,0
4156,Female,57,Active,Suburban,157,96,772,4.917197452229299,0.6114649681528662,1
4157,Female,44,Active,Urban,195,146,540,2.769230769230769,0.7487179487179487,2
4158,Female,46,Moderate,Rural,136,95,475,3.4926470588235294,0.6985294117647058,2
4159,Female,49,Sedentary,Rural,65,47,200,3.076923076923077,0.7230769230769231,0
4160,Male,47,Sedentary,Suburban,70,55,308,4.4,0.7857142857142857,0
4161,Male,43,Moderate,Urban,134,67,473,3.529850746268657,0.5,2
4162,Male,47,Active,Rural,169,165,788,4.662721893491124,0.9763313609467456,1
4163,Male,27,Active,Urban,176,157,608,3.4545454545454546,0.8920454545454546,1
4164,Female,29,Moderate,Urban,120,94,331,2.7583333333333333,0.7833333333333333,0
4165,Female,50,Sedentary,Urban,67,53,213,3.1791044776119404,0.7910447761194029,0
4166,Male,51,Moderate,Urban,125,100,592,4.736,0.8,1
4167,Male,35,Moderate,Suburban,101,52,447,4.425742574257426,0.5148514851485149,2
4168,Female,56,Active,Rural,182,178,642,3.5274725274725274,0.978021978021978,1
4169,Female,33,Sedentary,Urban,55,47,114,2.0727272727272728,0.8545454545454545,0
